"room";"start";"end";"weekday";"hour";"presence";"time";"censor"
"20436";"6207";2015-02-26 11:12:22;2015-02-26 11:27:22;"Thursday";11.2;0;0.25;0
"20438";"6207";2015-02-26 12:27:22;2015-02-26 12:42:22;"Thursday";12.45;0;0.25;0
"20440";"6207";2015-02-26 13:27:22;2015-02-26 14:42:22;"Thursday";13.45;0;1.25;0
"20442";"6207";2015-02-26 16:57:22;2015-02-26 17:12:22;"Thursday";16.95;0;0.25;0
"20444";"6207";2015-02-26 18:12:22;2015-02-26 18:57:22;"Thursday";18.2;0;0.75;0
"20446";"6207";2015-02-26 20:42:22;2015-02-26 20:57:22;"Thursday";20.7;0;0.25;1
"20447";"6207";2015-02-27 05:12:22;2015-02-27 08:27:22;"Friday";5.2;0;3.25;0
"20449";"6207";2015-02-27 08:57:22;2015-02-27 11:42:22;"Friday";8.95;0;2.75;0
"20451";"6207";2015-02-27 12:42:22;2015-02-27 12:57:22;"Friday";12.7;0;0.25;0
"20453";"6207";2015-02-27 13:57:22;2015-02-27 16:42:22;"Friday";13.95;0;2.75;0
"20455";"6207";2015-02-27 17:42:22;2015-02-27 20:57:22;"Friday";17.7;0;3.25;1
"20458";"6207";2015-03-02 05:12:22;2015-03-02 08:57:22;"Monday";5.2;0;3.75;0
"20460";"6207";2015-03-02 10:12:22;2015-03-02 11:27:22;"Monday";10.2;0;1.25;0
"20462";"6207";2015-03-02 12:42:22;2015-03-02 12:57:22;"Monday";12.7;0;0.25;0
"20464";"6207";2015-03-02 13:27:22;2015-03-02 16:57:22;"Monday";13.45;0;3.5;0
"20466";"6207";2015-03-02 17:57:22;2015-03-02 19:42:22;"Monday";17.95;0;1.75;0
"20468";"6207";2015-03-02 20:12:22;2015-03-02 20:42:22;"Monday";20.2;0;0.5;0
"20470";"6207";2015-03-03 05:12:22;2015-03-03 08:27:22;"Tuesday";5.2;0;3.25;0
"20472";"6207";2015-03-03 09:27:22;2015-03-03 10:12:22;"Tuesday";9.45;0;0.75;0
"20474";"6207";2015-03-03 13:27:22;2015-03-03 13:57:22;"Tuesday";13.45;0;0.5;0
"20476";"6207";2015-03-03 14:42:22;2015-03-03 17:27:22;"Tuesday";14.7;0;2.75;0
"20478";"6207";2015-03-03 18:57:22;2015-03-03 20:57:22;"Tuesday";18.95;0;2;1
"20479";"6207";2015-03-04 05:12:22;2015-03-04 09:12:22;"Wednesday";5.2;0;4;0
"20481";"6207";2015-03-04 11:27:22;2015-03-04 11:57:22;"Wednesday";11.45;0;0.5;0
"20483";"6207";2015-03-04 12:27:22;2015-03-04 13:27:22;"Wednesday";12.45;0;1;0
"20485";"6207";2015-03-04 14:12:22;2015-03-04 15:42:22;"Wednesday";14.2;0;1.5;0
"20487";"6207";2015-03-04 16:57:22;2015-03-04 17:42:22;"Wednesday";16.95;0;0.75;0
"20489";"6207";2015-03-04 18:12:22;2015-03-04 18:27:22;"Wednesday";18.2;0;0.25;0
"20491";"6207";2015-03-04 19:27:22;2015-03-04 20:57:22;"Wednesday";19.45;0;1.5;1
"20492";"6207";2015-03-05 05:12:22;2015-03-05 08:12:22;"Thursday";5.2;0;3;0
"20494";"6207";2015-03-05 08:57:22;2015-03-05 09:27:22;"Thursday";8.95;0;0.5;0
"20496";"6207";2015-03-05 09:57:22;2015-03-05 10:57:22;"Thursday";9.95;0;1;0
"20498";"6207";2015-03-05 11:57:22;2015-03-05 12:12:22;"Thursday";11.95;0;0.25;0
"20500";"6207";2015-03-05 12:42:22;2015-03-05 12:57:22;"Thursday";12.7;0;0.25;0
"20502";"6207";2015-03-05 14:12:22;2015-03-05 14:27:22;"Thursday";14.2;0;0.25;0
"20504";"6207";2015-03-05 15:57:22;2015-03-05 17:57:22;"Thursday";15.95;0;2;0
"20506";"6207";2015-03-05 19:12:22;2015-03-05 19:27:22;"Thursday";19.2;0;0.25;0
"20508";"6207";2015-03-05 19:57:22;2015-03-05 20:57:22;"Thursday";19.95;0;1;1
"20509";"6207";2015-03-06 05:12:22;2015-03-06 08:12:22;"Friday";5.2;0;3;0
"20511";"6207";2015-03-06 08:57:22;2015-03-06 12:12:22;"Friday";8.95;0;3.25;0
"20513";"6207";2015-03-06 14:27:22;2015-03-06 16:42:22;"Friday";14.45;0;2.25;0
"20515";"6207";2015-03-06 17:12:22;2015-03-06 17:42:22;"Friday";17.2;0;0.5;0
"20517";"6207";2015-03-06 18:12:22;2015-03-06 20:57:22;"Friday";18.2;0;2.75;1
"20520";"6207";2015-03-09 05:12:22;2015-03-09 10:42:22;"Monday";5.2;0;5.5;0
"20522";"6207";2015-03-09 11:12:22;2015-03-09 12:57:22;"Monday";11.2;0;1.75;0
"20524";"6207";2015-03-09 13:27:22;2015-03-09 15:57:22;"Monday";13.45;0;2.5;0
"20526";"6207";2015-03-09 16:57:22;2015-03-09 18:27:22;"Monday";16.95;0;1.5;0
"20528";"6207";2015-03-09 18:57:22;2015-03-09 19:42:22;"Monday";18.95;0;0.75;0
"20530";"6207";2015-03-09 20:27:22;2015-03-09 20:57:22;"Monday";20.45;0;0.5;1
"20531";"6207";2015-03-10 05:12:22;2015-03-10 08:27:22;"Tuesday";5.2;0;3.25;0
"20533";"6207";2015-03-10 08:57:22;2015-03-10 09:27:22;"Tuesday";8.95;0;0.5;0
"20535";"6207";2015-03-10 13:12:22;2015-03-10 13:57:22;"Tuesday";13.2;0;0.75;0
"20537";"6207";2015-03-10 14:42:22;2015-03-10 17:27:22;"Tuesday";14.7;0;2.75;0
"20539";"6207";2015-03-10 18:27:22;2015-03-10 19:27:22;"Tuesday";18.45;0;1;0
"20541";"6207";2015-03-10 19:57:22;2015-03-10 20:42:22;"Tuesday";19.95;0;0.75;0
"20543";"6207";2015-03-11 05:12:22;2015-03-11 09:57:22;"Wednesday";5.2;0;4.75;0
"20545";"6207";2015-03-11 10:57:22;2015-03-11 11:27:22;"Wednesday";10.95;0;0.5;0
"20547";"6207";2015-03-11 13:12:22;2015-03-11 15:27:22;"Wednesday";13.2;0;2.25;0
"20549";"6207";2015-03-11 16:12:22;2015-03-11 16:42:22;"Wednesday";16.2;0;0.5;0
"20551";"6207";2015-03-11 17:12:22;2015-03-11 17:42:22;"Wednesday";17.2;0;0.5;0
"20553";"6207";2015-03-11 19:57:22;2015-03-11 20:57:22;"Wednesday";19.95;0;1;1
"20554";"6207";2015-03-12 05:12:22;2015-03-12 09:57:22;"Thursday";5.2;0;4.75;0
"20556";"6207";2015-03-12 11:27:22;2015-03-12 12:27:22;"Thursday";11.45;0;1;0
"20558";"6207";2015-03-12 13:57:22;2015-03-12 14:27:22;"Thursday";13.95;0;0.5;0
"20560";"6207";2015-03-12 16:42:22;2015-03-12 18:57:22;"Thursday";16.7;0;2.25;0
"20562";"6207";2015-03-12 19:27:22;2015-03-12 19:57:22;"Thursday";19.45;0;0.5;0
"20564";"6207";2015-03-12 20:42:22;2015-03-12 20:57:22;"Thursday";20.7;0;0.25;1
"20565";"6207";2015-03-13 05:12:22;2015-03-13 11:57:22;"Friday";5.2;0;6.75;0
"20567";"6207";2015-03-13 12:27:22;2015-03-13 12:57:22;"Friday";12.45;0;0.5;0
"20569";"6207";2015-03-13 13:27:22;2015-03-13 13:42:22;"Friday";13.45;0;0.25;0
"20571";"6207";2015-03-13 14:12:22;2015-03-13 14:42:22;"Friday";14.2;0;0.5;0
"20573";"6207";2015-03-13 15:27:22;2015-03-13 15:42:22;"Friday";15.45;0;0.25;0
"20575";"6207";2015-03-13 17:57:22;2015-03-13 18:57:22;"Friday";17.95;0;1;0
"20577";"6207";2015-03-13 19:42:22;2015-03-13 20:57:22;"Friday";19.7;0;1.25;1
"20580";"6207";2015-03-16 05:12:22;2015-03-16 11:42:22;"Monday";5.2;0;6.5;0
"20582";"6207";2015-03-16 12:57:22;2015-03-16 13:27:22;"Monday";12.95;0;0.5;0
"20584";"6207";2015-03-16 13:57:22;2015-03-16 15:42:22;"Monday";13.95;0;1.75;0
"20586";"6207";2015-03-16 17:12:22;2015-03-16 18:42:22;"Monday";17.2;0;1.5;0
"20588";"6207";2015-03-16 19:12:22;2015-03-16 19:57:22;"Monday";19.2;0;0.75;0
"20590";"6207";2015-03-16 20:27:22;2015-03-16 20:57:22;"Monday";20.45;0;0.5;1
"20591";"6207";2015-03-17 05:12:22;2015-03-17 08:12:22;"Tuesday";5.2;0;3;0
"20593";"6207";2015-03-17 11:12:22;2015-03-17 11:27:22;"Tuesday";11.2;0;0.25;0
"20595";"6207";2015-03-17 14:42:22;2015-03-17 17:12:22;"Tuesday";14.7;0;2.5;0
"20597";"6207";2015-03-17 17:42:22;2015-03-17 18:27:22;"Tuesday";17.7;0;0.75;0
"20599";"6207";2015-03-17 18:57:22;2015-03-17 20:57:22;"Tuesday";18.95;0;2;1
"20600";"6207";2015-03-18 05:12:22;2015-03-18 10:12:22;"Wednesday";5.2;0;5;0
"20602";"6207";2015-03-18 10:42:22;2015-03-18 12:42:22;"Wednesday";10.7;0;2;0
"20604";"6207";2015-03-18 13:57:22;2015-03-18 16:42:22;"Wednesday";13.95;0;2.75;0
"20606";"6207";2015-03-18 18:27:22;2015-03-18 20:57:22;"Wednesday";18.45;0;2.5;1
"20607";"6207";2015-03-19 05:12:22;2015-03-19 08:57:22;"Thursday";5.2;0;3.75;0
"20609";"6207";2015-03-19 10:27:22;2015-03-19 10:57:22;"Thursday";10.45;0;0.5;0
"20611";"6207";2015-03-19 11:27:22;2015-03-19 11:42:22;"Thursday";11.45;0;0.25;0
"20613";"6207";2015-03-19 12:27:22;2015-03-19 14:12:22;"Thursday";12.45;0;1.75;0
"20615";"6207";2015-03-19 14:57:22;2015-03-19 15:42:22;"Thursday";14.95;0;0.75;0
"20617";"6207";2015-03-19 16:42:22;2015-03-19 20:57:22;"Thursday";16.7;0;4.25;1
"20618";"6207";2015-03-20 05:12:22;2015-03-20 10:27:22;"Friday";5.2;0;5.25;0
"20620";"6207";2015-03-20 10:57:22;2015-03-20 11:12:22;"Friday";10.95;0;0.25;0
"20622";"6207";2015-03-20 12:12:22;2015-03-20 12:27:22;"Friday";12.2;0;0.25;0
"20624";"6207";2015-03-20 13:27:22;2015-03-20 13:42:22;"Friday";13.45;0;0.25;0
"20626";"6207";2015-03-20 14:12:22;2015-03-20 14:42:22;"Friday";14.2;0;0.5;0
"20628";"6207";2015-03-20 15:12:22;2015-03-20 20:57:22;"Friday";15.2;0;5.75;1
"20631";"6207";2015-03-23 05:12:22;2015-03-23 09:27:22;"Monday";5.2;0;4.25;0
"20633";"6207";2015-03-23 09:57:22;2015-03-23 10:27:22;"Monday";9.95;0;0.5;0
"20635";"6207";2015-03-23 11:12:22;2015-03-23 11:42:22;"Monday";11.2;0;0.5;0
"20637";"6207";2015-03-23 12:42:22;2015-03-23 12:57:22;"Monday";12.7;0;0.25;0
"20639";"6207";2015-03-23 14:57:22;2015-03-23 16:27:22;"Monday";14.95;0;1.5;0
"20641";"6207";2015-03-23 16:57:22;2015-03-23 19:12:22;"Monday";16.95;0;2.25;0
"20643";"6207";2015-03-23 19:42:22;2015-03-23 20:42:22;"Monday";19.7;0;1;0
"20645";"6207";2015-03-24 05:12:22;2015-03-24 08:12:22;"Tuesday";5.2;0;3;0
"20647";"6207";2015-03-24 09:12:22;2015-03-24 09:42:22;"Tuesday";9.2;0;0.5;0
"20649";"6207";2015-03-24 10:12:22;2015-03-24 10:27:22;"Tuesday";10.2;0;0.25;0
"20651";"6207";2015-03-24 14:42:22;2015-03-24 17:27:22;"Tuesday";14.7;0;2.75;0
"20653";"6207";2015-03-24 18:42:22;2015-03-24 20:57:22;"Tuesday";18.7;0;2.25;1
"20654";"6207";2015-03-25 05:12:22;2015-03-25 15:27:22;"Wednesday";5.2;0;10.25;0
"20656";"6207";2015-03-25 16:42:22;2015-03-25 20:57:22;"Wednesday";16.7;0;4.25;1
"20657";"6207";2015-03-26 05:12:22;2015-03-26 08:42:22;"Thursday";5.2;0;3.5;0
"20659";"6207";2015-03-26 09:12:22;2015-03-26 11:12:22;"Thursday";9.2;0;2;0
"20661";"6207";2015-03-26 12:27:22;2015-03-26 12:42:22;"Thursday";12.45;0;0.25;0
"20663";"6207";2015-03-26 13:27:22;2015-03-26 13:57:22;"Thursday";13.45;0;0.5;0
"20665";"6207";2015-03-26 14:27:22;2015-03-26 16:27:22;"Thursday";14.45;0;2;0
"20667";"6207";2015-03-26 17:12:22;2015-03-26 17:57:22;"Thursday";17.2;0;0.75;0
"20669";"6207";2015-03-26 18:42:22;2015-03-26 20:57:22;"Thursday";18.7;0;2.25;1
"20670";"6207";2015-03-27 05:12:22;2015-03-27 13:42:22;"Friday";5.2;0;8.5;0
"20672";"6207";2015-03-27 14:12:22;2015-03-27 15:12:22;"Friday";14.2;0;1;0
"20674";"6207";2015-03-27 16:12:22;2015-03-27 20:57:22;"Friday";16.2;0;4.75;1
"20677";"6207";2015-03-30 05:12:22;2015-03-30 09:57:22;"Monday";5.2;0;4.75;0
"20679";"6207";2015-03-30 10:42:22;2015-03-30 11:27:22;"Monday";10.7;0;0.75;0
"20681";"6207";2015-03-30 12:12:22;2015-03-30 12:42:22;"Monday";12.2;0;0.5;0
"20683";"6207";2015-03-30 13:57:22;2015-03-30 14:12:22;"Monday";13.95;0;0.25;0
"20685";"6207";2015-03-30 15:12:22;2015-03-30 16:12:22;"Monday";15.2;0;1;0
"20687";"6207";2015-03-30 16:42:22;2015-03-30 16:57:22;"Monday";16.7;0;0.25;0
"20689";"6207";2015-03-30 18:27:22;2015-03-30 20:57:22;"Monday";18.45;0;2.5;1
"20690";"6207";2015-03-31 05:12:22;2015-03-31 07:57:22;"Tuesday";5.2;0;2.75;0
"20692";"6207";2015-03-31 09:12:22;2015-03-31 09:42:22;"Tuesday";9.2;0;0.5;0
"20694";"6207";2015-03-31 10:27:22;2015-03-31 10:42:22;"Tuesday";10.45;0;0.25;0
"20696";"6207";2015-03-31 11:57:22;2015-03-31 12:27:22;"Tuesday";11.95;0;0.5;0
"20698";"6207";2015-03-31 12:57:22;2015-03-31 13:12:22;"Tuesday";12.95;0;0.25;0
"20700";"6207";2015-03-31 14:42:22;2015-03-31 17:27:22;"Tuesday";14.7;0;2.75;0
"20702";"6207";2015-03-31 18:27:22;2015-03-31 20:57:22;"Tuesday";18.45;0;2.5;1
"20703";"6207";2015-04-01 05:12:22;2015-04-01 08:42:22;"Wednesday";5.2;0;3.5;0
"20705";"6207";2015-04-01 10:42:22;2015-04-01 11:12:22;"Wednesday";10.7;0;0.5;0
"20707";"6207";2015-04-01 11:42:22;2015-04-01 13:27:22;"Wednesday";11.7;0;1.75;0
"20709";"6207";2015-04-01 13:57:22;2015-04-01 15:27:22;"Wednesday";13.95;0;1.5;0
"20711";"6207";2015-04-01 16:42:22;2015-04-01 17:42:22;"Wednesday";16.7;0;1;0
"20713";"6207";2015-04-01 18:12:22;2015-04-01 20:57:22;"Wednesday";18.2;0;2.75;1
"20714";"6207";2015-04-02 05:12:22;2015-04-02 09:12:22;"Thursday";5.2;0;4;0
"20716";"6207";2015-04-02 11:12:22;2015-04-02 11:27:22;"Thursday";11.2;0;0.25;0
"20718";"6207";2015-04-02 12:27:22;2015-04-02 12:42:22;"Thursday";12.45;0;0.25;0
"20720";"6207";2015-04-02 13:57:22;2015-04-02 14:57:22;"Thursday";13.95;0;1;0
"20722";"6207";2015-04-02 15:27:22;2015-04-02 15:57:22;"Thursday";15.45;0;0.5;0
"20724";"6207";2015-04-02 16:42:22;2015-04-02 17:27:22;"Thursday";16.7;0;0.75;0
"20726";"6207";2015-04-02 17:57:22;2015-04-02 18:12:22;"Thursday";17.95;0;0.25;0
"20728";"6207";2015-04-02 19:12:22;2015-04-02 19:27:22;"Thursday";19.2;0;0.25;0
"20730";"6207";2015-04-02 19:57:22;2015-04-02 20:57:22;"Thursday";19.95;0;1;1
"20731";"6207";2015-04-03 05:12:22;2015-04-03 20:57:22;"Friday";5.2;0;15.75;1
"20734";"6207";2015-04-06 05:12:22;2015-04-06 08:12:22;"Monday";5.2;0;3;0
"20736";"6207";2015-04-06 08:57:22;2015-04-06 09:57:22;"Monday";8.95;0;1;0
"20738";"6207";2015-04-06 10:42:22;2015-04-06 11:42:22;"Monday";10.7;0;1;0
"20740";"6207";2015-04-06 13:27:22;2015-04-06 14:27:22;"Monday";13.45;0;1;0
"20742";"6207";2015-04-06 17:12:22;2015-04-06 17:27:22;"Monday";17.2;0;0.25;0
"20744";"6207";2015-04-06 18:12:22;2015-04-06 20:57:22;"Monday";18.2;0;2.75;1
"20745";"6207";2015-04-07 05:12:22;2015-04-07 08:42:22;"Tuesday";5.2;0;3.5;0
"20747";"6207";2015-04-07 12:12:22;2015-04-07 12:42:22;"Tuesday";12.2;0;0.5;0
"20749";"6207";2015-04-07 14:42:22;2015-04-07 17:12:22;"Tuesday";14.7;0;2.5;0
"20751";"6207";2015-04-07 17:42:22;2015-04-07 18:42:22;"Tuesday";17.7;0;1;0
"20753";"6207";2015-04-07 19:12:22;2015-04-07 20:57:22;"Tuesday";19.2;0;1.75;1
"20754";"6207";2015-04-08 05:12:22;2015-04-08 07:27:22;"Wednesday";5.2;0;2.25;0
"20756";"6207";2015-04-08 07:57:22;2015-04-08 08:42:22;"Wednesday";7.95;0;0.75;0
"20758";"6207";2015-04-08 11:12:22;2015-04-08 11:42:22;"Wednesday";11.2;0;0.5;0
"20760";"6207";2015-04-08 12:12:22;2015-04-08 12:57:22;"Wednesday";12.2;0;0.75;0
"20762";"6207";2015-04-08 13:27:22;2015-04-08 15:57:22;"Wednesday";13.45;0;2.5;0
"20764";"6207";2015-04-08 17:12:22;2015-04-08 20:57:22;"Wednesday";17.2;0;3.75;1
"20765";"6207";2015-04-09 05:12:22;2015-04-09 08:27:22;"Thursday";5.2;0;3.25;0
"20767";"6207";2015-04-09 08:57:22;2015-04-09 09:27:22;"Thursday";8.95;0;0.5;0
"20769";"6207";2015-04-09 13:12:22;2015-04-09 15:27:22;"Thursday";13.2;0;2.25;0
"20771";"6207";2015-04-09 17:12:22;2015-04-09 17:27:22;"Thursday";17.2;0;0.25;0
"20773";"6207";2015-04-09 18:42:22;2015-04-09 20:57:22;"Thursday";18.7;0;2.25;1
"20774";"6207";2015-04-10 05:12:22;2015-04-10 11:12:22;"Friday";5.2;0;6;0
"20776";"6207";2015-04-10 12:27:22;2015-04-10 12:42:22;"Friday";12.45;0;0.25;0
"20778";"6207";2015-04-10 13:27:22;2015-04-10 15:12:22;"Friday";13.45;0;1.75;0
"20780";"6207";2015-04-10 16:42:22;2015-04-10 17:12:22;"Friday";16.7;0;0.5;0
"20782";"6207";2015-04-10 17:42:22;2015-04-10 20:57:22;"Friday";17.7;0;3.25;1
"20787";"6207";2015-04-13 05:12:22;2015-04-13 07:42:22;"Monday";5.2;0;2.5;0
"20789";"6207";2015-04-13 09:27:22;2015-04-13 09:57:22;"Monday";9.45;0;0.5;0
"20791";"6207";2015-04-13 11:12:22;2015-04-13 11:42:22;"Monday";11.2;0;0.5;0
"20793";"6207";2015-04-13 12:12:22;2015-04-13 12:57:22;"Monday";12.2;0;0.75;0
"20795";"6207";2015-04-13 13:42:22;2015-04-13 15:27:22;"Monday";13.7;0;1.75;0
"20797";"6207";2015-04-13 16:57:22;2015-04-13 17:12:22;"Monday";16.95;0;0.25;0
"20799";"6207";2015-04-13 17:57:22;2015-04-13 18:12:22;"Monday";17.95;0;0.25;0
"20801";"6207";2015-04-13 19:57:22;2015-04-13 20:57:22;"Monday";19.95;0;1;1
"20802";"6207";2015-04-14 05:12:22;2015-04-14 07:57:22;"Tuesday";5.2;0;2.75;0
"20804";"6207";2015-04-14 10:12:22;2015-04-14 11:27:22;"Tuesday";10.2;0;1.25;0
"20806";"6207";2015-04-14 11:57:22;2015-04-14 12:27:22;"Tuesday";11.95;0;0.5;0
"20808";"6207";2015-04-14 13:42:22;2015-04-14 16:12:22;"Tuesday";13.7;0;2.5;0
"20810";"6207";2015-04-14 18:42:22;2015-04-14 19:12:22;"Tuesday";18.7;0;0.5;0
"20812";"6207";2015-04-14 19:42:22;2015-04-14 20:57:22;"Tuesday";19.7;0;1.25;1
"20813";"6207";2015-04-15 05:12:22;2015-04-15 08:27:22;"Wednesday";5.2;0;3.25;0
"20815";"6207";2015-04-15 09:12:22;2015-04-15 10:12:22;"Wednesday";9.2;0;1;0
"20817";"6207";2015-04-15 11:12:22;2015-04-15 11:57:22;"Wednesday";11.2;0;0.75;0
"20819";"6207";2015-04-15 12:27:22;2015-04-15 12:57:22;"Wednesday";12.45;0;0.5;0
"20821";"6207";2015-04-15 13:27:22;2015-04-15 14:27:22;"Wednesday";13.45;0;1;0
"20823";"6207";2015-04-15 14:57:22;2015-04-15 15:27:22;"Wednesday";14.95;0;0.5;0
"20825";"6207";2015-04-15 16:42:22;2015-04-15 17:12:22;"Wednesday";16.7;0;0.5;0
"20827";"6207";2015-04-15 18:42:22;2015-04-15 19:27:22;"Wednesday";18.7;0;0.75;0
"20829";"6207";2015-04-15 20:27:22;2015-04-15 20:57:22;"Wednesday";20.45;0;0.5;1
"20830";"6207";2015-04-16 05:12:22;2015-04-16 08:27:22;"Thursday";5.2;0;3.25;0
"20832";"6207";2015-04-16 12:27:22;2015-04-16 12:42:22;"Thursday";12.45;0;0.25;0
"20834";"6207";2015-04-16 15:12:22;2015-04-16 15:57:22;"Thursday";15.2;0;0.75;0
"20836";"6207";2015-04-16 16:27:22;2015-04-16 17:27:22;"Thursday";16.45;0;1;0
"20838";"6207";2015-04-16 18:12:22;2015-04-16 18:27:22;"Thursday";18.2;0;0.25;0
"20840";"6207";2015-04-16 19:12:22;2015-04-16 20:57:22;"Thursday";19.2;0;1.75;1
"20841";"6207";2015-04-17 05:12:22;2015-04-17 09:42:22;"Friday";5.2;0;4.5;0
"20843";"6207";2015-04-17 11:12:22;2015-04-17 12:27:22;"Friday";11.2;0;1.25;0
"20845";"6207";2015-04-17 13:42:22;2015-04-17 15:12:22;"Friday";13.7;0;1.5;0
"20847";"6207";2015-04-17 17:12:22;2015-04-17 17:27:22;"Friday";17.2;0;0.25;0
"20849";"6207";2015-04-17 18:12:22;2015-04-17 18:27:22;"Friday";18.2;0;0.25;0
"20851";"6207";2015-04-17 18:57:22;2015-04-17 20:57:22;"Friday";18.95;0;2;1
"20856";"6207";2015-04-20 05:12:22;2015-04-20 09:27:22;"Monday";5.2;0;4.25;0
"20858";"6207";2015-04-20 10:27:22;2015-04-20 12:27:22;"Monday";10.45;0;2;0
"20860";"6207";2015-04-20 13:57:22;2015-04-20 15:57:22;"Monday";13.95;0;2;0
"20862";"6207";2015-04-20 17:42:22;2015-04-20 20:57:22;"Monday";17.7;0;3.25;1
"20863";"6207";2015-04-21 05:12:22;2015-04-21 07:57:22;"Tuesday";5.2;0;2.75;0
"20865";"6207";2015-04-21 08:27:22;2015-04-21 08:57:22;"Tuesday";8.45;0;0.5;0
"20867";"6207";2015-04-21 14:12:22;2015-04-21 16:12:22;"Tuesday";14.2;0;2;0
"20869";"6207";2015-04-21 17:57:22;2015-04-21 18:42:22;"Tuesday";17.95;0;0.75;0
"20871";"6207";2015-04-21 19:12:22;2015-04-21 20:57:22;"Tuesday";19.2;0;1.75;1
"20872";"6207";2015-04-22 05:12:22;2015-04-22 09:57:22;"Wednesday";5.2;0;4.75;0
"20874";"6207";2015-04-22 10:27:22;2015-04-22 10:42:22;"Wednesday";10.45;0;0.25;0
"20876";"6207";2015-04-22 11:27:22;2015-04-22 12:12:22;"Wednesday";11.45;0;0.75;0
"20878";"6207";2015-04-22 12:57:22;2015-04-22 13:42:22;"Wednesday";12.95;0;0.75;0
"20880";"6207";2015-04-22 14:12:22;2015-04-22 14:42:22;"Wednesday";14.2;0;0.5;0
"20882";"6207";2015-04-22 16:12:22;2015-04-22 18:42:22;"Wednesday";16.2;0;2.5;0
"20884";"6207";2015-04-22 19:27:22;2015-04-22 20:57:22;"Wednesday";19.45;0;1.5;1
"20885";"6207";2015-04-23 05:12:22;2015-04-23 08:42:22;"Thursday";5.2;0;3.5;0
"20887";"6207";2015-04-23 10:12:22;2015-04-23 12:12:22;"Thursday";10.2;0;2;0
"20889";"6207";2015-04-23 14:12:22;2015-04-23 14:27:22;"Thursday";14.2;0;0.25;0
"20891";"6207";2015-04-23 14:57:22;2015-04-23 15:57:22;"Thursday";14.95;0;1;0
"20893";"6207";2015-04-23 16:27:22;2015-04-23 20:57:22;"Thursday";16.45;0;4.5;1
"20894";"6207";2015-04-24 05:12:22;2015-04-24 09:27:22;"Friday";5.2;0;4.25;0
"20896";"6207";2015-04-24 09:57:22;2015-04-24 12:57:22;"Friday";9.95;0;3;0
"20898";"6207";2015-04-24 14:12:22;2015-04-24 14:57:22;"Friday";14.2;0;0.75;0
"20900";"6207";2015-04-24 15:42:22;2015-04-24 15:57:22;"Friday";15.7;0;0.25;0
"20902";"6207";2015-04-24 17:57:22;2015-04-24 18:12:22;"Friday";17.95;0;0.25;0
"20904";"6207";2015-04-24 18:42:22;2015-04-24 20:57:22;"Friday";18.7;0;2.25;1
"20907";"6207";2015-04-27 05:12:22;2015-04-27 10:12:22;"Monday";5.2;0;5;0
"20909";"6207";2015-04-27 10:42:22;2015-04-27 10:57:22;"Monday";10.7;0;0.25;0
"20911";"6207";2015-04-27 12:12:22;2015-04-27 13:42:22;"Monday";12.2;0;1.5;0
"20913";"6207";2015-04-27 14:42:22;2015-04-27 16:12:22;"Monday";14.7;0;1.5;0
"20915";"6207";2015-04-27 16:57:22;2015-04-27 19:12:22;"Monday";16.95;0;2.25;0
"20917";"6207";2015-04-27 19:42:22;2015-04-27 20:57:22;"Monday";19.7;0;1.25;1
"20918";"6207";2015-04-28 05:12:22;2015-04-28 08:12:22;"Tuesday";5.2;0;3;0
"20920";"6207";2015-04-28 08:42:22;2015-04-28 08:57:22;"Tuesday";8.7;0;0.25;0
"20922";"6207";2015-04-28 12:27:22;2015-04-28 13:12:22;"Tuesday";12.45;0;0.75;0
"20924";"6207";2015-04-28 13:42:22;2015-04-28 14:12:22;"Tuesday";13.7;0;0.5;0
"20926";"6207";2015-04-28 15:12:22;2015-04-28 15:27:22;"Tuesday";15.2;0;0.25;0
"20928";"6207";2015-04-28 15:57:22;2015-04-28 16:12:22;"Tuesday";15.95;0;0.25;0
"20930";"6207";2015-04-28 17:12:22;2015-04-28 19:42:22;"Tuesday";17.2;0;2.5;0
"20932";"6207";2015-04-28 20:12:22;2015-04-28 20:57:22;"Tuesday";20.2;0;0.75;1
"20933";"6207";2015-04-29 05:12:22;2015-04-29 11:57:22;"Wednesday";5.2;0;6.75;0
"20935";"6207";2015-04-29 14:57:22;2015-04-29 15:57:22;"Wednesday";14.95;0;1;0
"20937";"6207";2015-04-29 16:27:22;2015-04-29 17:27:22;"Wednesday";16.45;0;1;0
"20939";"6207";2015-04-29 17:57:22;2015-04-29 20:57:22;"Wednesday";17.95;0;3;1
"20940";"6207";2015-04-30 05:12:22;2015-04-30 09:27:22;"Thursday";5.2;0;4.25;0
"20942";"6207";2015-04-30 11:27:22;2015-04-30 12:12:22;"Thursday";11.45;0;0.75;0
"20944";"6207";2015-04-30 12:42:22;2015-04-30 12:57:22;"Thursday";12.7;0;0.25;0
"20946";"6207";2015-04-30 13:42:22;2015-04-30 15:57:22;"Thursday";13.7;0;2.25;0
"20948";"6207";2015-04-30 17:27:22;2015-04-30 17:42:22;"Thursday";17.45;0;0.25;0
"20950";"6207";2015-04-30 18:12:22;2015-04-30 20:57:22;"Thursday";18.2;0;2.75;1
"20951";"6207";2015-05-01 05:12:22;2015-05-01 20:57:22;"Friday";5.2;0;15.75;1
"20954";"6207";2015-05-04 05:12:22;2015-05-04 08:57:22;"Monday";5.2;0;3.75;0
